Mme;SELESSE;Heidi;09/05/1984;8 Rue Pierre Larousse, Villeurbanne;541093309;heidi.selesse@laposte.net
M.;BIILLY;Yann;08/01/1981;12 Rue L?on Fabre, Villeurbanne;920808319;yann.biilly@hotmail.com
Mme;BREDU;Sara;01/04/1988;10 Rue du Nord, Villeurbanne;203896476;sara.bredu@laposte.net
M.;DU;Jean-Alexandre;06/10/1983;18 Rue de la Filature, Villeurbanne;333908329;jean-alexandre.du@outlook.com
M.;AUNEN;Rafael Armando;27/01/1996;4 Boulevard Niels Bohr, Villeurbanne;309872614;rafael-armando.aunen@gmail.com
Mme;JICQUALAN;Prisca;06/02/1986;5 Rue du Caporal Morange, Villeurbanne;498289271;prisca.jicqualan@outlook.com
M.;CEMETS;Guillaume;24/01/1985;11 Impasse des Glycines, Villeurbanne;956951854;guillaume.cemets@gmail.com
M.;MIRARU;Quentin;30/04/1981;18 Rue Charles Gounod, Villeurbanne;789615119;quentin.miraru@gmail.com
M.;TRON;Yannick;11/11/1980;7 Rue Pierre Cacard, Villeurbanne;214929294;yannick.tron@hotmail.com
Mme;CESALLAS LION;Cyrille;26/03/1971;2 Rue de la Cloche, Villeurbanne;485112405;ccesallaslion4841@outlook.com
M.;NIZEY;Fabio;28/08/1995;4 Impasse Henri, Villeurbanne;778339069;fabio.nizey@free.fr
M.;DORAUSSEN;Eric;07/12/1989;11 Rue Edison, Villeurbanne;836029178;edoraussen@yahoo.com
Mme;CIEFFORD;Noora;12/02/1980;5 Rue du Capitaine Ferber, Villeurbanne;359109119;noora.ciefford@gmail.com
M.;GUALLOU;Amine;22/04/1975;5 Rue du Docteur Rollet, Villeurbanne;370574705;amine.guallou@laposte.net
Mme;BOUCHICOT;Nataly;13/09/1994;7 Rue Alexandre Ribot, Villeurbanne;478518214;nbouchicot2412@gmail.com
M.;SENTOAGI MOURA;Tomas;21/02/1992;16 Boulevard de la Bataille de Stalingrad, Villeurbanne;311256819;tsentoagimoura1312@free.fr
M.;SOUZIT;Jean-Alexandre;02/10/1989;17 Rue Marie Antoinette, Villeurbanne;153134671;jean-alexandre.souzit@free.fr
Mme;BEUZIR;Ida;25/02/1977;17 Rue Branly, Villeurbanne;587755185;ibeuzir3139@hotmail.com
Mme;DINEDAO GALVIS;Juliette;27/06/1990;5 Impasse Comby, Villeurbanne;478287940;jdinedaogalvis9145@laposte.net
M.;PAHIJAC;Cl?ment;30/08/1990;10 All?e des Enfants, Villeurbanne;982219147;clement.pahijac@yahoo.com
M.;VELADOER;Felix;06/12/1985;20 Rue Paul Gojon, Villeurbanne;759344616;felix.veladoer@yahoo.com
M.;PEGNIT;Baptiste;22/09/1993;18 Rue Pierre Cacard, Villeurbanne;279969811;bpegnit5541@outlook.com
M.;LOCEONTRE;Damien;30/05/1996;9 Boulevard Niels Bohr, Villeurbanne;669418898;damien.loceontre@yahoo.com
M.;GEOCHON;Lo?c;07/09/1991;2 All?e du Parc du Centre, Villeurbanne;532537199;lgeochon9813@yahoo.com
M.;DEIN;Florent;10/03/1985;14 Impasse Amblard, Villeurbanne;616708935;fdein3598@hotmail.com
M.;TRZISNOEWSKI;Fabrice;27/06/1979;17 Avenue Monin, Villeurbanne;748746151;ftrzisnoewski118@free.fr
Mme;MUGANO;C?line;23/01/1993;7 Avenue Roger Salengro, Villeurbanne;431436169;cmugano4860@free.fr
M.;CHAVOLAER;Christophe;23/12/1996;14 Rue Fran?ois Mole, Villeurbanne;218502915;christophe.chavolaer@outlook.com
M.;IMAR;Gr?gory;28/12/1991;13 Rue Greuze, Villeurbanne;377603756;gimar4581@hotmail.com
M.;SCHIFFET;Mohamed;16/04/1975;11 Rue Docteur Frappaz, Villeurbanne;563803132;mohamed.schiffet@gmail.com
M.;ROCO REGA;Omar;04/04/1986;7 Rue des Barottieres, Villeurbanne;120153796;omar.roco-rega@yahoo.com
M.;SEYNAC;Romain;19/01/1976;10 Rue Anatole France, Villeurbanne;970752708;rseynac@free.fr
Mme;BIUTALAB;Yifei;10/11/1991;6 Rue de la Libert?, Villeurbanne;720613004;yifei.biutalab@yahoo.com
Mme;MEALLAT;Hanae;09/08/1986;15 Rue Baudin, Villeurbanne;115148131;hanae.meallat@laposte.net
M.;DUMENT;Naby Daouda;01/07/1996;4 Rue G?rard Maire, Villeurbanne;156198061;naby-daouda.dument@gmail.com
Mme;SCHOFFAT;Ghislaine;15/08/1970;16 Impasse des Moineaux, Villeurbanne;378966291;ghislaine.schoffat@yahoo.com
M.;GORCIA GARCIA;Lieven;15/11/1979;2 Rue Fr?d?ric Fays, Villeurbanne;925052731;lieven.gorcia-garcia@hotmail.com
M.;LIBRUN;J?r?me;11/09/1988;4 Rue Alfred Brinon, Villeurbanne;636043452;jlibrun2474@hotmail.com
M.;HALESBEUX;Benoit;03/05/1978;2 Rue Berthelot, Villeurbanne;956996274;bhalesbeux@hotmail.com
M.;GEROLDO ISCOBAR;Antoine;19/01/1976;1 All?e des Enfants, Villeurbanne;868147806;ageroldoiscobar@hotmail.com
M.;GOSPAR NEGUIERA;Brice;05/05/1995;8 Impasse ?douard Aynard, Villeurbanne;822569655;bgosparneguiera9420@free.fr
M.;JENSSAN;Micha?l;17/11/1991;20 Rue Pierre Voyant, Villeurbanne;864909619;michael.jenssan@yahoo.com
M.;THIRME;Julien;13/10/1983;16 Rue de l'Amitie, Villeurbanne;513253103;julien.thirme@outlook.com
M.;DENG;Thomas;21/11/1990;6 Rue Joseph Gillet, Villeurbanne;322848172;thomas.deng@hotmail.com
M.;MUNTIINU;Beno?t;22/12/1996;16 Impasse Henri, Villeurbanne;420532840;bmuntiinu1856@yahoo.com
M.;CAA;Yang;24/11/1997;10 Avenue du Commandant l'Herminier, Villeurbanne;272854866;yang.caa@gmail.com
M.;MIRTONS;Maximilian;14/07/1980;12 Rue du Luizet, Villeurbanne;127183272;maximilian.mirtons@gmail.com
M.;FELNY;Naby Daouda;05/09/1981;1 Rue Pierre Bressat, Villeurbanne;548228731;nfelny@free.fr
M.;BAN REHMA;Pierre-Yves;14/11/1978;4 Avenue Marcel Cerdan, Villeurbanne;256917891;pierre-yves.ban-rehma@free.fr
M.;LAZE;Adrien;08/02/1985;13 Rue du Mar?chal Foch, Villeurbanne;838580123;adrien.laze@free.fr
M.;BARGHENI;Matthieu;12/04/1980;17 Rue de la Fraternite, Villeurbanne;722959769;mbargheni3791@gmail.com
M.;IL MOAREUFO;Lyes;14/12/1984;15 Avenue Roberto Rossellini, Villeurbanne;771671206;lilmoareufo7778@outlook.com
M.;GABY;Vlad;04/02/1992;15 Place Marengo, Villeurbanne;209147464;vgaby3075@free.fr
M.;BIRTON;Tanguy;11/05/1996;17 Place Jules Grandclement, Villeurbanne;429399157;tbirton2832@free.fr
M.;MARRAKCHA;Andr?i;13/08/1992;12 Rue Magenta, Villeurbanne;724910578;amarrakcha8777@laposte.net
M.;DUDIUIT;Florian;30/04/1981;18 Impasse Amblard, Villeurbanne;269504681;florian.dudiuit@laposte.net
M.;MORY DE MINTIGNY;Vincent;04/01/1971;6 Rue Bonnet, Villeurbanne;798987830;vincent.mory-de-mintigny@free.fr
M.;TAUREINO;Ion;19/05/1982;14 Rue Lakanal, Villeurbanne;290370935;ion.taureino@hotmail.com
M.;DUFFY-CIASSIRD;St?phane;26/06/1979;11 Rue Delornage, Villeurbanne;759449211;stephane.duffy-ciassird@gmail.com
M.;ORDEM;Ghali;25/06/1981;8 Rue des Acacias, Villeurbanne;304400217;ghali.ordem@hotmail.com
M.;MPAMBO BINI;S?bastien;30/07/1988;2 Rue de Pierrefrite, Villeurbanne;823381807;sebastien.mpambo-bini@outlook.com
M.;DIAN;Yoann;28/04/1983;15 Rue Bouchet, Villeurbanne;719439121;ydian4545@gmail.com
M.;WASTPHIL;Wissal;13/09/1979;4 Rue Jean Zuber, Villeurbanne;810237937;wwastphil9145@gmail.com
M.;GRONDAS;C?dric;10/05/1986;2 Rue Decomberousse, Villeurbanne;267426012;cedric.grondas@outlook.com
Mme;OBADII;Yaelle;15/08/1973;5 All?e Henri Georges Clouzot, Villeurbanne;647380386;yaelle.obadii@hotmail.com
M.;BONBEUZID;Vincent;04/04/1987;1 Avenue Monin, Villeurbanne;652484911;vincent.bonbeuzid@hotmail.com
M.;MIGANA MARA;Guillaume;18/12/1990;14 Impasse Bourgchanin, Villeurbanne;450962866;gmiganamara@yahoo.com
M.;CHIN;Fabio;05/02/1989;7 Avenue Roger Salengro, Villeurbanne;297676545;fabio.chin@outlook.com
M.;PIYRIRD;Billy;28/06/1992;5 Avenue Antoine Dutrievoz, Villeurbanne;380480986;bpiyrird@hotmail.com
M.;LOU;Flavien;09/03/1972;9 Rue Fran?ois Gillet, Villeurbanne;437340532;flavien.lou@yahoo.com
M.;ZHEU;Vincent;13/12/1994;14 Rue Lakanal, Villeurbanne;966972380;vincent.zheu@outlook.com
Mme;BASSAY;Samarth;13/08/1984;11 Rue Antoine Primat, Villeurbanne;254482137;sbassay210@gmail.com
M.;QUEEREZ;Adrien;14/08/1983;19 Rue Rouget de Lisle, Villeurbanne;771403127;adrien.queerez@outlook.com
M.;DO LI TIRRE DIAZ;Charles;18/05/1992;10 Rue de Venise, Villeurbanne;883079826;cdolitirrediaz@yahoo.com
Mme;BOUGAERD;Dounia;10/02/1993;20 Cours Docteur Jean Damidot, Villeurbanne;138108616;dounia.bougaerd@gmail.com
Mme;ILELJ;Prisca;19/09/1976;8 Rue Baudelaire, Villeurbanne;238737133;pilelj6599@hotmail.com
M.;LOGER;Cristian;11/12/1986;1 Rue des Antonins, Villeurbanne;983044841;cristian.loger@laposte.net
M.;CHEIUO;Lo?c;12/05/1995;16 Rue Douaumont, Villeurbanne;764824145;loic.cheiuo@gmail.com
M.;BENNOT;Yvan;20/01/1980;10 Rue de la Ligne de l'Est, Villeurbanne;214727255;yvan.bennot@outlook.com
M.;BENNET;Oscar;24/04/1991;9 Rue du Capitaine Ferber, Villeurbanne;955009054;oscar.bennet@free.fr
Mme;LE;Anja;30/03/1977;4 Avenue Roger Salengro, Villeurbanne;853137057;anja.le@free.fr
M.;MONEN;Yannick;18/04/1984;18 Rue Henri Rolland, Villeurbanne;852619874;yannick.monen@laposte.net
M.;OL MIAROUFO;St?phane;09/10/1996;16 Rue Louis Bocquet, Villeurbanne;739619594;solmiaroufo3865@hotmail.com
M.;OGBANGBE;Pierre;20/10/1979;16 Rue Pierre Voyant, Villeurbanne;300420741;pogbangbe@outlook.com
M.;LIUROT;Juan Diego;10/03/1990;16 Rue Fr?d?ric Passy, Villeurbanne;305613967;jliurot@hotmail.com
M.;GINKON;Vincent;15/08/1993;6 Place des Maisons Neuves, Villeurbanne;201542888;vginkon@hotmail.com
Mme;GINZALOZ CASTELO;Nor;21/02/1991;20 Rue de Turin, Villeurbanne;531825015;nor.ginzaloz-castelo@gmail.com
M.;CUMON;J?r?my;30/11/1995;3 Rue de l'?galit?, Villeurbanne;430639071;jeremy.cumon@laposte.net
M.;MAGUIT;Alexandru;28/06/1988;18 Avenue Roger Salengro, Villeurbanne;599923045;alexandru.maguit@hotmail.com
M.;SMIJKIL;Nicolas;02/05/1992;1 Boulevard du 11 Novembre 1918, Villeurbanne;948843291;nsmijkil1775@free.fr
M.;PR?PPOR;David;25/10/1997;1 Rue Marguerite, Villeurbanne;570997857;david.pruppor@gmail.com
M.;BLACHO;Arnaud;10/02/1984;20 Rue de Mulhouse, Villeurbanne;646115380;arnaud.blacho@yahoo.com
M.;DAS SINTOS OLAVEIRA;Kevin;13/03/1985;6 Rue Louis Mille, Villeurbanne;600002075;kevin.das-sintos-olaveira@hotmail.com
M.;DO VERDELHON DES MALLES;Philipp;23/04/1994;11 Rue de l'Epi de Ble, Villeurbanne;990371670;philipp.do-verdelhon-des-malles@gmail.com
Mme;CHAMBEN;Ghizlane;17/03/1994;8 Rue Prisca, Villeurbanne;421046172;gchamben704@free.fr
Mme;MIETA;Zakaria;02/06/1970;18 Rue de la Doua, Villeurbanne;611655116;zakaria.mieta@laposte.net
M.;RIVERDY;Romaric;02/11/1987;14 Rue Gabriel Peri, Villeurbanne;325697819;rriverdy@yahoo.com
M.;BLAQUIORE;Etienne;19/02/1984;15 Rue Charles Gounod, Villeurbanne;449799754;eblaquiore6892@laposte.net
M.;HUONG;Adrian Alejandro;06/01/1988;13 Rue Jean Bertin, Villeurbanne;298347465;adrian-alejandro.huong@yahoo.com
M.;BONGAETXEO ORIONDO;Gr?gory;07/06/1987;11 Rue de la Cloche, Villeurbanne;332665451;gregory.bongaetxeo-oriondo@gmail.com
M.;MICHABERT;Othman;04/06/1979;18 Avenue du G?n?ral Leclerc, Villeurbanne;337602851;omichabert@free.fr
M.;LE;Lucas;15/08/1977;13 Rue de la Prairie, Villeurbanne;251831904;lle7900@outlook.com
M.;SEDRY;Stanislaw;04/05/1996;18 Rue Marcel Doret, Villeurbanne;390950517;stanislaw.sedry@free.fr
M.;IGUEL FIRRER;Berrenur;27/09/1996;8 Rue Guillotte, Villeurbanne;837614647;biguelfirrer1486@gmail.com
M.;UNTIRBERGER;Askarbek;20/05/1989;10 Rue de la Sainte Famille, Villeurbanne;395883450;askarbek.untirberger@gmail.com
M.;TAURNAAR;Etienne;23/09/1990;19 Rue Charlie Chaplin, Villeurbanne;528592368;etaurnaar2340@free.fr
Mme;KO?OK;Malin Johanna;03/02/1985;18 Rue de la Marne, Villeurbanne;400517826;malin-johanna.kocok@laposte.net
M.;OUTRIBON;Archit;09/11/1993;9 Rue Mansard, Villeurbanne;470279987;archit.outribon@outlook.com
Mme;CERANSAC;Liisa Maria;09/08/1975;2 Rue Octavie, Villeurbanne;543757146;liisa-maria.ceransac@laposte.net
M.;OL MNEBHE;Jordan;28/05/1985;2 Rue Louis Becker, Villeurbanne;458808276;jordan.ol-mnebhe@yahoo.com
Mme;BIURGAOIS;Lourdes;10/11/1974;11 Impasse Richard, Villeurbanne;399149427;lourdes.biurgaois@hotmail.com
Mme;CHONA-MENG-HAME;Eva;21/01/1979;6 Rue Louis Maynard, Villeurbanne;209026740;eva.chona-meng-hame@gmail.com
Mme;L'HANEFF;Camille;03/05/1981;13 Rue de la Prevoyance, Villeurbanne;664130096;camille.l'haneff@laposte.net
M.;CALARA CORTES;Quentin;02/08/1986;9 Rue de Mulhouse, Villeurbanne;658303337;quentin.calara-cortes@yahoo.com
M.;BOUCHOT;Thai Hoang;28/12/1996;8 Rue Cyprian, Villeurbanne;721173882;tbouchot9432@hotmail.com
Mme;BESITELLA;Cyrille;14/03/1970;20 Rue Georges Courteline, Villeurbanne;983988492;cyrille.besitella@outlook.com
M.;ILDH;Ali;09/09/1995;12 Rue Francis Chirat, Villeurbanne;991062077;aildh2923@yahoo.com
M.;SAARFECK;C?dric;27/05/1983;18 Rue Valentin Hauy, Villeurbanne;467862698;cedric.saarfeck@yahoo.com
M.;EGIOR;Thibaud;13/04/1995;9 Rue Jean Baptiste Durand, Villeurbanne;605332782;thibaud.egior@yahoo.com
Mme;BUISSAN;Chahinez;04/09/1977;9 Rue Paul Pechoux, Villeurbanne;597016498;cbuissan@gmail.com
M.;RUTTNIR;Corentin;24/10/1982;12 Rue de Pierrefrite, Villeurbanne;774927311;corentin.ruttnir@gmail.com
M.;SIULORD;Xavier;06/08/1983;2 Rue de la Jeunesse, Villeurbanne;633869254;xavier.siulord@laposte.net
M.;MORTON;Yann;01/10/1997;9 Rue Paul Cambon, Villeurbanne;709335674;ymorton6384@yahoo.com
Mme;REDIARE;Ericka;30/01/1977;7 Rue Baudin, Villeurbanne;348434977;erediare@free.fr
Mme;TUDASA;Elodie;23/02/1983;18 Rue Mimi Pinson, Villeurbanne;871030470;etudasa5107@laposte.net
M.;BORRY;Giuseppe;12/05/1977;13 Rue Christian de Wett, Villeurbanne;774955819;giuseppe.borry@yahoo.com
M.;LEHSONI;Nicolas;01/03/1988;17 Rue Deauville, Villeurbanne;959900352;nicolas.lehsoni@laposte.net
M.;PR?PPAR;Paulo;04/09/1985;2 Impasse du Boucheret, Villeurbanne;251478375;ppruppar@gmail.com
M.;YONG;Micha?l;23/08/1986;13 Rue de l'?galit?, Villeurbanne;753735876;myong3924@free.fr
Mme;MORTONOZ HERNANDEZ;Sa?d;15/07/1976;15 Rue Pierre Louis Bernaix, Villeurbanne;455882642;saad.mortonoz-hernandez@hotmail.com
Mme;LOBAT;Caroline;09/01/1987;3 Rue Bonnet, Villeurbanne;854222956;caroline.lobat@gmail.com
M.;FIRNIO;Alberto;03/09/1991;15 Rue Baudin, Villeurbanne;986592522;afirnio6333@yahoo.com
M.;MIYFFRET;S?bastien;30/12/1988;17 Boulevard Eugene Reguillon, Villeurbanne;962513627;smiyffret4749@yahoo.com
Mme;MAROIN;Helena;23/09/1984;7 Avenue Monin, Villeurbanne;437843124;helena.maroin@outlook.com
M.;HOSNAS;Sylvain;16/04/1983;9 Rue Jules Guesde, Villeurbanne;770055060;shosnas@free.fr
M.;DUBAURG;Jeroen;05/03/1971;18 Rue Francis de Pressense, Villeurbanne;923988806;jdubaurg@outlook.com
M.;IOT-AOUDIA;Thanh;12/07/1996;15 Rue du Professeur ?mile Bouvier, Villeurbanne;488211087;tiot-aoudia@free.fr
M.;COTTAN;Stefano;22/12/1983;1 Rue Fran?ois Gillet, Villeurbanne;795716084;scottan5588@laposte.net
M.;MERALOS JIMENEZ;C?dric;16/01/1983;11 Rue G?n?ral Dayan, Villeurbanne;510036003;cmeralosjimenez998@outlook.com
M.;AUGENOA FERNANDEZ;Nicolas;03/11/1983;5 Rue Poizat, Villeurbanne;172819872;nicolas.augenoa-fernandez@gmail.com
M.;BINDRISS;Imane;28/11/1990;8 Rue Mauvert, Villeurbanne;691879550;ibindriss4245@gmail.com
M.;GAAGER;Wael;17/03/1984;16 Impasse des Tilleuls, Villeurbanne;928714459;wael.gaager@yahoo.com
M.;APAROCII;Timoth?e;22/09/1993;8 Rue Jean Zuber, Villeurbanne;288157240;taparocii9763@laposte.net
M.;MOSSENA;Damien;23/04/1987;16 Place des Allobroges, Villeurbanne;946332253;dmossena8702@outlook.com
M.;DA BELLOBRE;Guillaume;06/02/1987;14 Place des Allobroges, Villeurbanne;175271345;guillaume.da-bellobre@hotmail.com
M.;HLEVACIK;Paul;17/11/1992;11 Rue du Docteur Rollet, Villeurbanne;735997484;phlevacik@laposte.net
M.;JIINNAT;Vincent;10/01/1976;10 Rue Marcel Dutartre, Villeurbanne;110434957;vincent.jiinnat@yahoo.com
Mme;BAURJADA;Emilie;14/06/1975;4 Rue Marcel Dutartre, Villeurbanne;990332158;ebaurjada1268@gmail.com
M.;RARHAYE;Damien;11/02/1993;18 Avenue Roberto Rossellini, Villeurbanne;628324686;drarhaye6070@outlook.com
Mme;PERASCHOV;Raluca;02/09/1983;20 Rue de la Cloche, Villeurbanne;824284917;rperaschov5759@free.fr
M.;ILSHANBAYEV;Aur?lien;25/05/1978;19 Place Albert Thomas, Villeurbanne;427501470;aurelien.ilshanbayev@yahoo.com
M.;NIYROT;Olivier;19/07/1970;19 Rue Eugene Pottier, Villeurbanne;629971241;oniyrot562@yahoo.com
Mme;BLOQUEERE;Pauline;02/09/1983;7 Cours Docteur Jean Damidot, Villeurbanne;389988409;pbloqueere@free.fr
Mme;GRINET;Beatriz Esmeralda;03/03/1987;11 Rue Bellecombe, Villeurbanne;274140087;bgrinet267@hotmail.com
M.;MACHABART;Quentin;25/06/1994;4 Rue Charlie Chaplin, Villeurbanne;600288439;qmachabart@laposte.net
Mme;GUTAARREZ ARTEGE;Olivia;16/03/1984;1 Avenue Condorcet, Villeurbanne;300132228;olivia.gutaarrez-artege@outlook.com
M.;CAZARLA;Fabrice;13/01/1985;13 Place des Maisons Neuves, Villeurbanne;453691527;fabrice.cazarla@outlook.com
M.;CIQUOT;Sergiu;13/03/1985;20 Impasse Baconnier, Villeurbanne;617870568;sciquot@hotmail.com
Mme;LO BERRE;Souad;03/11/1977;10 Impasse Million, Villeurbanne;131129950;sloberre4669@gmail.com
M.;FITAO MINIO;Robert;06/08/1983;2 Rue Greuze, Villeurbanne;885229374;robert.fitao-minio@yahoo.com
M.;HIRNOY;Th?o;05/09/1975;3 Rue Viret, Villeurbanne;322874789;theo.hirnoy@outlook.com
M.;BEAVIN;Edouard;01/08/1994;1 Rue L?on Blum, Villeurbanne;115258892;edouard.beavin@free.fr
M.;GIRTU;Julien;09/10/1971;13 Rue Lancon, Villeurbanne;951497239;jgirtu@laposte.net
M.;GOUDEN;Leonardo;18/03/1984;4 Rue Marguerite, Villeurbanne;195131533;leonardo.gouden@yahoo.com
M.;LIVEUGLE;Jean-Etienne;21/02/1978;2 Place Jules Grandclement, Villeurbanne;386492955;jean-etienne.liveugle@hotmail.com
M.;BACCENNAIR;Alexis;27/05/1991;13 Rue Ren? Prolongee, Villeurbanne;283053601;alexis.baccennair@laposte.net
Mme;JIB;Adnane;28/09/1989;1 Avenue de Bel Air, Villeurbanne;381477875;adnane.jib@free.fr
Mme;AL MANSOURE;Estelle;13/12/1988;3 Rue des Muriers, Villeurbanne;249683040;ealmansoure5701@hotmail.com
M.;TREVINA;Jean-Fran?ois;19/10/1978;10 Impasse des Moineaux, Villeurbanne;406908744;jean-francois.trevina@outlook.com
Mme;VOLLENUEVA GANZALEZ;Oana-Maria;26/11/1986;13 Rue des Antonins, Villeurbanne;197188046;oana-maria.vollenueva-ganzalez@laposte.net
M.;FOLLMANN;Simon;20/04/1990;20 Rue Louis Mille, Villeurbanne;804522087;simon.follmann@outlook.com
M.;EDROAN;Guillaume;13/10/1977;19 Impasse Chatigny, Villeurbanne;437605784;gedroan@free.fr
M.;EBID;Corentin;19/06/1976;6 Cours Tolstoi, Villeurbanne;659029367;cebid4124@laposte.net
M.;RAESGI FERREIRO;Yi Ming;23/05/1989;4 Rue G?rard Maire, Villeurbanne;389747975;yi-ming.raesgi-ferreiro@hotmail.com
M.;LE;Julien;20/07/1975;17 Impasse Pellet, Villeurbanne;734983703;jle@hotmail.com
M.;WISTPHAL;Thibaud;09/03/1979;15 Avenue Marc Sangnier, Villeurbanne;877040986;twistphal@yahoo.com
M.;LITT;Rapha?l;07/07/1997;18 Rue de Bel Air, Villeurbanne;755527086;rlitt6371@hotmail.com
M.;DESSINVILLI;Arthur;05/03/1975;9 Rue du Luxembourg, Villeurbanne;367778145;arthur.dessinvilli@gmail.com
M.;FAULQUIIR;Chao;28/08/1995;8 Rue Fr?d?ric Fays, Villeurbanne;237237201;cfaulquiir5091@yahoo.com
Mme;SOMENNET;Agnieszka;20/05/1978;16 Rue Marcel Dutartre, Villeurbanne;618844948;asomennet@laposte.net
M.;ROSENDE MOTTEALI;Benjamin;29/12/1990;19 Impasse des Tilleuls, Villeurbanne;898154591;brosendemotteali5562@laposte.net
M.;OL MIUIHODINE;Julien;12/09/1971;7 Avenue Marcel Cerdan, Villeurbanne;842917125;julien.ol-miuihodine@hotmail.com
M.;RAVIL;Franco Josu?;07/01/1990;14 Rue Rhonat, Villeurbanne;925849390;fravil@laposte.net
M.;BUCH;Faycal;10/04/1991;1 Rue de la Solidarite, Villeurbanne;376972861;faycal.buch@yahoo.com
Mme;BERBIT;Sara;21/06/1986;13 Rue du Mar?chal Foch, Villeurbanne;724065657;sberbit@yahoo.com
M.;THOUNAY;Yoann;05/11/1973;18 Rue de Milan, Villeurbanne;113931450;yoann.thounay@outlook.com
M.;SEUMEALLIN;Chongguang;19/11/1983;19 Rue Camille Koechlin, Villeurbanne;919133655;chongguang.seumeallin@hotmail.com
M.;BANNIFFI-MOITY;Julien;19/05/1978;7 Rue Clos Poncet, Villeurbanne;809632933;jbanniffi-moity@gmail.com
M.;NOFKHA;Yvan;07/11/1982;12 Boulevard du 11 Novembre 1918, Villeurbanne;495008146;yvan.nofkha@outlook.com
M.;CIMPOURCY;Faycal;09/01/1985;3 Rue Bonneterre, Villeurbanne;388339067;fcimpourcy8823@gmail.com
M.;CIRIE;Pascal;25/06/1995;9 Rue Paul Pechoux, Villeurbanne;795035242;pascal.cirie@free.fr
M.;LOTT;?douard;04/03/1985;4 Avenue Marcel Cerdan, Villeurbanne;214884314;edouard.lott@laposte.net
M.;SONCHOZ;Julien;03/05/1987;2 Rue Gustave Chamboeuf, Villeurbanne;631754313;jsonchoz@outlook.com
M.;CANQUELAAN;Arnaud;27/05/1981;13 Rue du Mar?chal Foch, Villeurbanne;361542719;acanquelaan@hotmail.com
M.;LOVY;Samuel;11/10/1983;9 All?e des Enfants, Villeurbanne;426018102;slovy6465@yahoo.com
Mme;IUTROBON;Charline;20/12/1996;16 Rue Geoffray, Villeurbanne;569912416;charline.iutrobon@hotmail.com
Mme;ZEKI;Haykel;16/09/1973;10 Rue des Lauriers, Villeurbanne;377556896;hzeki2508@free.fr
M.;IBADIA;Lo?c;21/07/1993;17 Rue Lancon, Villeurbanne;558583108;libadia8131@yahoo.com
M.;ACILLO;Marc;05/08/1983;17 Avenue Condorcet, Villeurbanne;838137259;marc.acillo@hotmail.com
M.;BERALLA;St?phane;13/09/1991;1 Rue Jean Baptiste Clement, Villeurbanne;695590661;sberalla2942@laposte.net
M.;YIPDEEU;Quentin;18/11/1994;18 Rue Bouchet, Villeurbanne;331717483;qyipdeeu3946@hotmail.com
M.;RIMEGNINO;Khalil;06/08/1995;10 Rue Faillebin, Villeurbanne;517056302;krimegnino@hotmail.com
M.;TULIUP;Pierre-Fran?ois;09/07/1978;10 Rue Branly, Villeurbanne;580589861;ptuliup5329@hotmail.com
M.;NEHEL;Micha?l;17/01/1995;8 Rue Burais, Villeurbanne;855441470;michael.nehel@yahoo.com
M.;GABILDA;Criti;01/07/1990;18 Rue de la Cooperative, Villeurbanne;293503085;cgabilda2970@gmail.com
Mme;CLOCHAR;El?onore;24/06/1985;5 Rue Branly, Villeurbanne;673073109;eclochar@laposte.net
M.;SVORIVSKY;Moncef;21/05/1975;20 Rue de la Solidarite, Villeurbanne;822409457;msvorivsky@hotmail.com
M.;EBAENOU;Sylvain;01/10/1994;2 Rue Louis Malle, Villeurbanne;905102869;sebaenou@outlook.com
Mme;TCHOUMOKOVA;Souad;06/09/1985;11 Rue de la Doua, Villeurbanne;187043658;souad.tchoumokova@gmail.com
M.;MILLADA QUONTANA;Jacques;17/06/1981;5 Rue L?on Fabre, Villeurbanne;202655088;jmilladaquontana2500@hotmail.com
M.;OBADEA;F?licien;26/11/1971;3 Rue du Canada, Villeurbanne;237870738;felicien.obadea@hotmail.com
Mme;BARNERD;Charlotte;15/09/1985;19 Place des Maisons Neuves, Villeurbanne;850964230;cbarnerd612@yahoo.com
Mme;MIRIC;Jessica;10/12/1983;13 Rue Hector Berlioz, Villeurbanne;232539272;jmiric362@hotmail.com
M.;MARACHAL;Jean;04/04/1982;14 Rue Anatole France, Villeurbanne;727603851;jean.marachal@hotmail.com
M.;DUGUA;Houcem;17/01/1972;3 Rue Victor Basch, Villeurbanne;846586417;hdugua6238@hotmail.com
Mme;ALTOR;Lan;22/04/1983;1 Rue du Roulet, Villeurbanne;161955449;laltor@laposte.net
M.;BEEUVAOS;Henrique;07/08/1989;1 Rue de la Ligne de l'Est, Villeurbanne;197343414;henrique.beeuvaos@laposte.net
M.;HIPEAK;Fran?ois;26/06/1994;7 Rue Colin, Villeurbanne;424904979;fhipeak@free.fr
Mme;KNOUER;Sarah;19/04/1986;14 Rue Lazare Drut, Villeurbanne;119532486;sknouer1758@gmail.com
M.;GERCEA LIMON;C?dric;17/05/1974;8 Rue L?on Blum, Villeurbanne;588343668;cedric.gercea-limon@yahoo.com
M.;TELLINOERE;Sven;11/08/1972;4 Rue du Port, Villeurbanne;115692455;sven.tellinoere@laposte.net
M.;HIU;Nicolas;10/08/1980;6 Rue de Bel Air, Villeurbanne;968590790;nhiu8202@free.fr
